"match_id","match_date","A_id","B_id","y","dRank","dDecay","wWR_A","wWR_B","dW"
1467,2024-01-01,209874,106249,1,-479,1,0.928571428571429,0.5,0.428571428571429
1467,2024-01-01,106249,209874,0,479,1,0.25,0.9375,-0.6875
1468,2024-01-01,105311,206703,1,-420,1,0.166666666666667,0.5,-0.333333333333333
1468,2024-01-01,206703,105311,0,420,1,0.25,0.375,-0.125
1469,2024-01-01,111515,210012,1,76,1,0.5,0.5,0
1469,2024-01-01,210012,111515,0,-76,1,0.25,0.583333333333333,-0.333333333333333
1470,2024-01-01,105841,202398,1,-13,1,0.166666666666667,0.5,-0.333333333333333
1470,2024-01-01,202398,105841,0,13,1,0.25,0.375,-0.125
1471,2024-01-01,106078,211500,1,-382,1,0.642857142857143,0.5,0.142857142857143
1471,2024-01-01,211500,106078,0,382,1,0.25,0.6875,-0.4375
1472,2024-01-01,106288,209182,1,-41,1,0.166666666666667,0.5,-0.333333333333333
1472,2024-01-01,209182,106288,0,41,1,0.25,0.375,-0.125
1473,2024-01-01,117356,110751,1,-66,1,0.166666666666667,0.5,-0.333333333333333
1473,2024-01-01,110751,117356,0,66,1,0.25,0.375,-0.125
1474,2024-01-01,105671,104932,1,-143,1,0.722222222222222,0.5,0.222222222222222
1474,2024-01-01,104932,105671,0,143,1,0.25,0.75,-0.5
1475,2024-01-01,134068,210319,1,118,1,0.166666666666667,0.5,-0.333333333333333
1475,2024-01-01,210319,134068,0,-118,1,0.25,0.375,-0.125
1476,2024-01-01,210262,126107,1,125,1,0.5,0.5,0
1476,2024-01-01,126107,210262,0,-125,1,0.25,0.583333333333333,-0.333333333333333
1477,2024-01-01,208316,200277,1,-51,1,0.642857142857143,0.5,0.142857142857143
1477,2024-01-01,200277,208316,0,51,1,0.25,0.6875,-0.4375
1478,2024-01-01,202400,210120,1,213,1,0.166666666666667,0.5,-0.333333333333333
1478,2024-01-01,210120,202400,0,-213,1,0.25,0.375,-0.125
1479,2024-01-01,126652,208854,1,100,1,0.166666666666667,0.5,-0.333333333333333
1479,2024-01-01,208854,126652,0,-100,1,0.25,0.375,-0.125
1480,2024-01-01,106137,126125,1,51,1,0.5,0.5,0
1480,2024-01-01,126125,106137,0,-51,1,0.25,0.583333333333333,-0.333333333333333
1481,2024-01-01,209874,202090,1,59,1,0.944444444444444,0.5,0.444444444444444
1481,2024-01-01,202090,209874,0,-59,1,0.25,0.95,-0.7
1482,2024-01-01,206703,200374,1,-46,1,0.166666666666667,0.5,-0.333333333333333
1482,2024-01-01,200374,206703,0,46,1,0.25,0.375,-0.125
1483,2024-01-01,105311,209385,1,-99,1,0.5,0.5,0
1483,2024-01-01,209385,105311,0,99,1,0.25,0.583333333333333,-0.333333333333333
1484,2024-01-01,209385,200713,1,-146,1,0.166666666666667,0.5,-0.333333333333333
1484,2024-01-01,200713,209385,0,146,1,0.25,0.375,-0.125
1485,2024-01-01,106078,208143,1,-110,1,0.722222222222222,0.5,0.222222222222222
1485,2024-01-01,208143,106078,0,110,1,0.25,0.75,-0.5
1486,2024-01-01,126652,206750,1,-105,1,0.5,0.5,0
1486,2024-01-01,206750,126652,0,105,1,0.25,0.583333333333333,-0.333333333333333
1487,2024-01-01,104932,206325,1,-102,1,0.166666666666667,0.5,-0.333333333333333
1487,2024-01-01,206325,104932,0,102,1,0.25,0.375,-0.125
1488,2024-01-01,202400,210203,1,-86,1,0.5,0.5,0
1488,2024-01-01,210203,202400,0,86,1,0.25,0.583333333333333,-0.333333333333333
1489,2024-01-01,209385,212075,1,-846,1,0.5,0.5,0
1489,2024-01-01,212075,209385,0,846,1,0.25,0.583333333333333,-0.333333333333333
1490,2024-01-01,200713,207764,1,24,1,0.166666666666667,0.5,-0.333333333333333
1490,2024-01-01,207764,200713,0,-24,1,0.25,0.375,-0.125
1491,2024-01-01,106078,210105,1,-186,1,0.772727272727273,0.5,0.272727272727273
1491,2024-01-01,210105,106078,0,186,1,0.25,0.791666666666667,-0.541666666666667
1492,2024-01-01,208143,209095,1,-456,1,0.166666666666667,0.5,-0.333333333333333
1492,2024-01-01,209095,208143,0,456,1,0.25,0.375,-0.125
1493,2024-01-01,126652,211332,1,-1530,1,0.642857142857143,0.5,0.142857142857143
1493,2024-01-01,211332,126652,0,1530,1,0.25,0.6875,-0.4375
1494,2024-01-01,206750,207992,1,67,1,0.166666666666667,0.5,-0.333333333333333
1494,2024-01-01,207992,206750,0,-67,1,0.25,0.375,-0.125
1495,2024-01-01,206325,110618,1,169,1,0.166666666666667,0.5,-0.333333333333333
1495,2024-01-01,110618,206325,0,-169,1,0.25,0.375,-0.125
1496,2024-01-01,104932,109694,1,-378,1,0.5,0.5,0
1496,2024-01-01,109694,104932,0,378,1,0.25,0.583333333333333,-0.333333333333333
1497,2024-01-01,210203,209518,1,189,1,0.166666666666667,0.5,-0.333333333333333
1497,2024-01-01,209518,210203,0,-189,1,0.25,0.375,-0.125
1498,2024-01-01,202400,207760,1,91,1,0.642857142857143,0.5,0.142857142857143
1498,2024-01-01,207760,202400,0,-91,1,0.25,0.6875,-0.4375
30,2024-01-08,126239,210317,1,-181,1.07250818125422,0.174533006583633,0.174533006583633,0
30,2024-01-08,210317,126239,0,181,1.07250818125422,0.129373214416597,0.388119643249792,-0.258746428833195
31,2024-01-08,200443,126523,1,99,1.07250818125422,0.174533006583633,0.5,-0.325466993416367
31,2024-01-08,126523,200443,0,-99,1.07250818125422,0.25,0.388119643249792,-0.138119643249792
32,2024-01-08,106109,202354,1,-125,1.07250818125422,0.5,0.5,0
32,2024-01-08,202354,106109,0,125,1.07250818125422,0.412733496708184,0.587266503291817,-0.174533006583633
33,2024-01-08,207680,205734,1,15,1.07250818125422,0.174533006583633,0.5,-0.325466993416367
33,2024-01-08,205734,207680,0,-15,1.07250818125422,0.25,0.388119643249792,-0.138119643249792
34,2024-01-08,210317,144915,1,-101,1.07250818125422,0.102779409302095,0.174533006583633,-0.0717535972815379
34,2024-01-08,144915,210317,0,101,1.07250818125422,0.129373214416597,0.255763736408384,-0.126390521991787
35,2024-01-08,126239,210553,1,-563,1.07250818125422,0.513897046510475,0.174533006583633,0.339364039926842
35,2024-01-08,210553,126239,0,563,1.07250818125422,0.129373214416597,0.596782051619563,-0.467408837202966
36,2024-01-08,200443,106398,1,104,1.07250818125422,0.513897046510475,0.5,0.0138970465104754
36,2024-01-08,106398,200443,0,-104,1.07250818125422,0.25,0.596782051619563,-0.346782051619563
37,2024-01-08,126523,134329,1,-312,1.07250818125422,0.166666666666667,0.174533006583633,-0.00786633991696628
37,2024-01-08,134329,126523,0,312,1.07250818125422,0.129373214416597,0.375,-0.245626785583403
38,2024-01-08,106109,207830,1,252,1.07250818125422,0.648597787891289,0.894282262055511,-0.245684474164222
38,2024-01-08,207830,106109,0,-252,1.07250818125422,0.738200490124551,0.694059821624896,0.0441406684996545
39,2024-01-08,202354,122669,1,370,1.07250818125422,0.351402212108711,0.5,-0.148597787891289
39,2024-01-08,122669,202354,0,-370,1.07250818125422,0.25,0.435313392791701,-0.185313392791701
40,2024-01-08,205734,106291,1,-232,1.07250818125422,0.166666666666667,0.174533006583633,-0.00786633991696628
40,2024-01-08,106291,205734,0,232,1.07250818125422,0.129373214416597,0.375,-0.245626785583403
41,2024-01-08,207680,133297,1,-11,1.07250818125422,0.513897046510475,0.5,0.0138970465104754
41,2024-01-08,133297,207680,0,11,1.07250818125422,0.25,0.596782051619563,-0.346782051619563
42,2024-01-08,210506,211638,1,-958,1.07250818125422,0.894282262055511,0.5,0.394282262055511
42,2024-01-08,211638,210506,0,958,1.07250818125422,0.25,0.912733496708183,-0.662733496708183
43,2024-01-08,126214,200516,1,-104,1.07250818125422,0.5,0.5,0
43,2024-01-08,200516,126214,0,104,1.07250818125422,0.412733496708184,0.75,-0.337266503291816
44,2024-01-08,124186,106005,1,-5,1.07250818125422,0.174533006583633,0.5,-0.325466993416367
44,2024-01-08,106005,124186,0,5,1.07250818125422,0.412733496708184,0.388119643249792,0.0246138534583913
45,2024-01-08,209414,144719,1,4,1.07250818125422,0.5,0.174533006583633,0.325466993416367
45,2024-01-08,144719,209414,0,-4,1.07250818125422,0.129373214416597,0.75,-0.620626785583403
46,2024-01-08,211638,106425,1,641,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
46,2024-01-08,106425,211638,0,-641,1.07250818125422,0.412733496708184,0.375,0.0377334967081835
47,2024-01-08,210506,106296,1,11,1.07250818125422,0.925701106054355,0.5,0.425701106054355
47,2024-01-08,106296,210506,0,-11,1.07250818125422,0.412733496708184,0.935313392791701,-0.522579896083518
48,2024-01-08,200516,117359,1,-345,1.07250818125422,0.351402212108711,0.5,-0.148597787891289
48,2024-01-08,117359,200516,0,345,1.07250818125422,0.412733496708184,0.435313392791701,-0.0225798960835177
49,2024-01-08,126214,208653,1,-779,1.07250818125422,0.833333333333333,0.5,0.333333333333333
49,2024-01-08,208653,126214,0,779,1.07250818125422,0.25,0.875,-0.625
50,2024-01-08,124186,126120,1,-239,1.07250818125422,0.513897046510475,0.5,0.0138970465104754
50,2024-01-08,126120,124186,0,239,1.07250818125422,0.25,0.596782051619563,-0.346782051619563
51,2024-01-08,106005,126216,1,-1034,1.07250818125422,0.351402212108711,0.5,-0.148597787891289
51,2024-01-08,126216,106005,0,1034,1.07250818125422,0.25,0.435313392791701,-0.185313392791701
52,2024-01-08,144719,106210,1,-208,1.07250818125422,0.102779409302095,0.174533006583633,-0.0717535972815379
52,2024-01-08,106210,144719,0,208,1.07250818125422,0.129373214416597,0.255763736408384,-0.126390521991787
1499,2024-01-08,208293,122078,1,-2,1.07250818125422,0.5,0.5,0
1499,2024-01-08,122078,208293,0,2,1.07250818125422,0.25,0.75,-0.5
1500,2024-01-08,122078,211663,1,-310,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1500,2024-01-08,211663,122078,0,310,1.07250818125422,0.25,0.375,-0.125
1501,2024-01-08,208293,206307,1,102,1.07250818125422,0.833333333333333,0.5,0.333333333333333
1501,2024-01-08,206307,208293,0,-102,1.07250818125422,0.25,0.875,-0.625
1502,2024-01-08,211663,126149,1,392,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1502,2024-01-08,126149,211663,0,-392,1.07250818125422,0.25,0.375,-0.125
1503,2024-01-08,122078,207729,1,149,1.07250818125422,0.5,0.5,0
1503,2024-01-08,207729,122078,0,-149,1.07250818125422,0.25,0.583333333333333,-0.333333333333333
1504,2024-01-08,208293,208069,1,54,1.07250818125422,0.9,0.5,0.4
1504,2024-01-08,208069,208293,0,-54,1.07250818125422,0.25,0.916666666666667,-0.666666666666667
1505,2024-01-08,206307,127123,1,-116,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1505,2024-01-08,127123,206307,0,116,1.07250818125422,0.25,0.375,-0.125
1506,2024-01-08,126149,209903,1,102,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1506,2024-01-08,209903,126149,0,-102,1.07250818125422,0.25,0.375,-0.125
1507,2024-01-08,211663,123961,1,421,1.07250818125422,0.5,0.5,0
1507,2024-01-08,123961,211663,0,-421,1.07250818125422,0.25,0.583333333333333,-0.333333333333333
1508,2024-01-08,207729,106292,1,-79,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1508,2024-01-08,106292,207729,0,79,1.07250818125422,0.25,0.375,-0.125
1509,2024-01-08,122078,138821,1,90,1.07250818125422,0.642857142857143,0.5,0.142857142857143
1509,2024-01-08,138821,122078,0,-90,1.07250818125422,0.25,0.6875,-0.4375
1510,2024-01-08,208293,105952,1,135,1.07250818125422,0.928571428571429,0.5,0.428571428571429
1510,2024-01-08,105952,208293,0,-135,1.07250818125422,0.25,0.9375,-0.6875
1511,2024-01-08,208069,106352,1,-195,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1511,2024-01-08,106352,208069,0,195,1.07250818125422,0.25,0.375,-0.125
1512,2024-01-08,127123,208071,1,131,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1512,2024-01-08,208071,127123,0,-131,1.07250818125422,0.25,0.375,-0.125
1513,2024-01-08,206307,106203,1,-26,1.07250818125422,0.5,0.5,0
1513,2024-01-08,106203,206307,0,26,1.07250818125422,0.25,0.583333333333333,-0.333333333333333
1514,2024-01-08,209903,202199,1,-119,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1514,2024-01-08,202199,209903,0,119,1.07250818125422,0.25,0.375,-0.125
1515,2024-01-08,126149,208223,1,23,1.07250818125422,0.5,0.5,0
1515,2024-01-08,208223,126149,0,-23,1.07250818125422,0.25,0.583333333333333,-0.333333333333333
1516,2024-01-08,211663,208269,1,358,1.07250818125422,0.642857142857143,0.5,0.142857142857143
1516,2024-01-08,208269,211663,0,-358,1.07250818125422,0.25,0.6875,-0.4375
1517,2024-01-08,123961,208119,1,3,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1517,2024-01-08,208119,123961,0,-3,1.07250818125422,0.25,0.375,-0.125
1518,2024-01-08,207729,208913,1,-91,1.07250818125422,0.5,0.5,0
1518,2024-01-08,208913,207729,0,91,1.07250818125422,0.25,0.583333333333333,-0.333333333333333
1519,2024-01-08,106292,200255,1,36,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1519,2024-01-08,200255,106292,0,-36,1.07250818125422,0.25,0.375,-0.125
1520,2024-01-08,122078,126197,1,51,1.07250818125422,0.722222222222222,0.5,0.222222222222222
1520,2024-01-08,126197,122078,0,-51,1.07250818125422,0.25,0.75,-0.5
1521,2024-01-08,138821,207663,1,37,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1521,2024-01-08,207663,138821,0,-37,1.07250818125422,0.25,0.375,-0.125
1522,2024-01-08,105952,210377,1,-176,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1522,2024-01-08,210377,105952,0,176,1.07250818125422,0.25,0.375,-0.125
1523,2024-01-08,208293,209875,1,25,1.07250818125422,0.944444444444444,0.5,0.444444444444444
1523,2024-01-08,209875,208293,0,-25,1.07250818125422,0.25,0.95,-0.7
1524,2024-01-08,106352,126663,1,304,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1524,2024-01-08,126663,106352,0,-304,1.07250818125422,0.25,0.375,-0.125
1525,2024-01-08,208071,106380,1,-142,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1525,2024-01-08,106380,208071,0,142,1.07250818125422,0.25,0.375,-0.125
1526,2024-01-08,127123,209254,1,-50,1.07250818125422,0.5,0.5,0
1526,2024-01-08,209254,127123,0,50,1.07250818125422,0.25,0.583333333333333,-0.333333333333333
1527,2024-01-08,106203,126535,1,-19,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1527,2024-01-08,126535,106203,0,19,1.07250818125422,0.25,0.375,-0.125
1528,2024-01-08,206307,144918,1,77,1.07250818125422,0.642857142857143,0.5,0.142857142857143
1528,2024-01-08,144918,206307,0,-77,1.07250818125422,0.25,0.6875,-0.4375
1529,2024-01-08,208293,207535,1,-177,1.07250818125422,0.954545454545455,0.5,0.454545454545455
1529,2024-01-08,207535,208293,0,177,1.07250818125422,0.25,0.958333333333333,-0.708333333333333
1530,2024-01-08,106380,209226,1,-32,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1530,2024-01-08,209226,106380,0,32,1.07250818125422,0.25,0.375,-0.125
1531,2024-01-08,209254,207736,1,-107,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1531,2024-01-08,207736,209254,0,107,1.07250818125422,0.25,0.375,-0.125
1532,2024-01-08,127123,207704,1,-35,1.07250818125422,0.642857142857143,0.5,0.142857142857143
1532,2024-01-08,207704,127123,0,35,1.07250818125422,0.25,0.6875,-0.4375
1533,2024-01-08,122078,200331,1,-271,1.07250818125422,0.772727272727273,0.5,0.272727272727273
1533,2024-01-08,200331,122078,0,271,1.07250818125422,0.25,0.791666666666667,-0.541666666666667
1534,2024-01-08,106352,133820,1,56,1.07250818125422,0.5,0.5,0
1534,2024-01-08,133820,106352,0,-56,1.07250818125422,0.25,0.583333333333333,-0.333333333333333
1535,2024-01-08,207535,200711,1,220,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1535,2024-01-08,200711,207535,0,-220,1.07250818125422,0.25,0.375,-0.125
1536,2024-01-08,208293,202271,1,-122,1.07250818125422,0.961538461538462,0.5,0.461538461538462
1536,2024-01-08,202271,208293,0,122,1.07250818125422,0.25,0.964285714285714,-0.714285714285714
1537,2024-01-08,209226,144870,1,99,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1537,2024-01-08,144870,209226,0,-99,1.07250818125422,0.25,0.375,-0.125
1538,2024-01-08,207736,210498,1,211,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1538,2024-01-08,210498,207736,0,-211,1.07250818125422,0.25,0.375,-0.125
1539,2024-01-08,209254,122536,1,-111,1.07250818125422,0.5,0.5,0
1539,2024-01-08,122536,209254,0,111,1.07250818125422,0.25,0.583333333333333,-0.333333333333333
1540,2024-01-08,207704,209863,1,69,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1540,2024-01-08,209863,207704,0,-69,1.07250818125422,0.25,0.375,-0.125
1541,2024-01-08,200331,124014,1,284,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1541,2024-01-08,124014,200331,0,-284,1.07250818125422,0.25,0.375,-0.125
1542,2024-01-08,133820,202277,1,93,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1542,2024-01-08,202277,133820,0,-93,1.07250818125422,0.25,0.375,-0.125
1543,2024-01-08,106352,210425,1,124,1.07250818125422,0.642857142857143,0.5,0.142857142857143
1543,2024-01-08,210425,106352,0,-124,1.07250818125422,0.25,0.6875,-0.4375
1544,2024-01-08,200473,131905,1,-104,1.07250818125422,0.964421708439074,0.5,0.464421708439074
1544,2024-01-08,131905,200473,0,104,1.07250818125422,0.412733496708184,0.966785162765621,-0.554051666057437
1545,2024-01-08,200473,209259,1,-51,1.07250818125422,0.968854170106505,0.5,0.468854170106505
1545,2024-01-08,209259,200473,0,51,1.07250818125422,0.25,0.970680528641503,-0.720680528641503
1546,2024-01-08,131905,200677,1,-42,1.07250818125422,0.351402212108711,0.641392554716375,-0.289990342607665
1546,2024-01-08,200677,131905,0,42,1.07250818125422,0.556936154420452,0.435313392791701,0.121622761628751
1547,2024-01-08,200473,110602,1,23,1.07250818125422,0.972304559963335,0.174533006583633,0.797771553379702
1547,2024-01-08,110602,200473,0,-23,1.07250818125422,0.129373214416597,0.973758120749782,-0.844384906333185
1548,2024-01-08,209259,105655,1,-126,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1548,2024-01-08,105655,209259,0,126,1.07250818125422,0.412733496708184,0.375,0.0377334967081835
1549,2024-01-08,200677,106034,1,91,1.07250818125422,0.492133660083034,0.174533006583633,0.317600653499401
1549,2024-01-08,106034,200677,0,-91,1.07250818125422,0.129373214416597,0.545067486349722,-0.415694271933125
1550,2024-01-08,131905,200587,1,70,1.07250818125422,0.5,0.641392554716375,-0.141392554716375
1550,2024-01-08,200587,131905,0,-70,1.07250818125422,0.556936154420452,0.551389704651048,0.00554644976940488
1551,2024-01-08,110602,106397,1,-650,1.07250818125422,0.102779409302095,0.174533006583633,-0.0717535972815379
1551,2024-01-08,106397,110602,0,650,1.07250818125422,0.129373214416597,0.255763736408384,-0.126390521991787
1552,2024-01-08,200473,105815,1,-40,1.07250818125422,0.975066713345195,0.174533006583633,0.800533706761562
1552,2024-01-08,105815,200473,0,40,1.07250818125422,0.129373214416597,0.976250994851465,-0.846877780434868
1553,2024-01-08,209259,106099,1,-19,1.07250818125422,0.5,0.174533006583633,0.325466993416367
1553,2024-01-08,106099,209259,0,19,1.07250818125422,0.129373214416597,0.583333333333333,-0.453960118916736
1554,2024-01-08,105655,126208,1,-47,1.07250818125422,0.351402212108711,0.5,-0.148597787891289
1554,2024-01-08,126208,105655,0,47,1.07250818125422,0.25,0.435313392791701,-0.185313392791701
1555,2024-01-08,106034,209409,1,23,1.07250818125422,0.102779409302095,0.5,-0.397220590697905
1555,2024-01-08,209409,106034,0,-23,1.07250818125422,0.25,0.255763736408384,-0.00576373640838429
1556,2024-01-08,200677,210382,1,-239,1.07250818125422,0.5880084840397,0.5,0.0880084840397003
1556,2024-01-08,210382,200677,0,239,1.07250818125422,0.412733496708184,0.623542261861134,-0.210808765152951
1557,2024-01-08,200587,200216,1,-28,1.07250818125422,0.492133660083034,0.174533006583633,0.317600653499401
1557,2024-01-08,200216,200587,0,28,1.07250818125422,0.129373214416597,0.545067486349722,-0.415694271933125
1558,2024-01-08,131905,105359,1,81,1.07250818125422,0.593200334024318,0.5,0.0932003340243177
1558,2024-01-08,105359,131905,0,-81,1.07250818125422,0.25,0.627881868204192,-0.377881868204192
1559,2024-01-08,110602,207415,1,-76,1.07250818125422,0.364177325093264,0.5,-0.135822674906736
1559,2024-01-08,207415,110602,0,76,1.07250818125422,0.25,0.445021551794081,-0.195021551794081
1560,2024-01-08,106397,208937,1,182,1.07250818125422,0.102779409302095,0.174533006583633,-0.0717535972815379
1560,2024-01-08,208937,106397,0,-182,1.07250818125422,0.129373214416597,0.255763736408384,-0.126390521991787
1561,2024-01-08,200473,106368,1,-256,1.07250818125422,0.97732787564742,0.5,0.47732787564742
1561,2024-01-08,106368,200473,0,256,1.07250818125422,0.25,0.978311332003153,-0.728311332003153
1562,2024-01-08,105815,200273,1,-43,1.07250818125422,0.102779409302095,0.5,-0.397220590697905
1562,2024-01-08,200273,105815,0,43,1.07250818125422,0.412733496708184,0.255763736408384,0.156969760299799
1563,2024-01-08,106099,131911,1,40,1.07250818125422,0.102779409302095,0.174533006583633,-0.0717535972815379
1563,2024-01-08,131911,106099,0,-40,1.07250818125422,0.129373214416597,0.255763736408384,-0.126390521991787
1564,2024-01-08,209259,207660,1,3,1.07250818125422,0.642857142857143,0.5,0.142857142857143
1564,2024-01-08,207660,209259,0,-3,1.07250818125422,0.25,0.6875,-0.4375
1565,2024-01-08,105655,105731,1,82,1.07250818125422,0.5,0.5,0
1565,2024-01-08,105731,105655,0,-82,1.07250818125422,0.25,0.551389704651048,-0.301389704651048
1566,2024-01-08,126208,202260,1,172,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1566,2024-01-08,202260,126208,0,-172,1.07250818125422,0.25,0.375,-0.125
1567,2024-01-08,209409,202358,1,-41,1.07250818125422,0.166666666666667,0.5,-0.333333333333333
1567,2024-01-08,202358,209409,0,41,1.07250818125422,0.447141131027756,0.375,0.0721411310277557
1568,2024-01-08,106034,106071,1,-13,1.07250818125422,0.364177325093264,0.5,-0.135822674906736
1568,2024-01-08,106071,106034,0,13,1.07250818125422,0.412733496708184,0.445021551794081,-0.0322880550858977
1569,2024-01-08,200677,111187,1,60,1.07250818125422,0.653433232968368,0.174533006583633,0.478900226384735
1569,2024-01-08,111187,200677,0,-60,1.07250818125422,0.129373214416597,0.678926650282992,-0.549553435866395
1570,2024-01-08,210382,105539,1,344,1.07250818125422,0.351402212108711,0.5,-0.148597787891289
1570,2024-01-08,105539,210382,0,-344,1.07250818125422,0.412733496708184,0.435313392791701,-0.0225798960835177
1571,2024-01-08,200587,111805,1,5,1.07250818125422,0.5880084840397,0.805985656657377,-0.217977172617676
1571,2024-01-08,111805,200587,0,-5,1.07250818125422,0.744873941507314,0.623542261861134,0.12133167964618
